OrderID,OrderDate,Region,Country,State,City,CustomerID,CustomerName,ProductCategory,ProductName,Brand,Quantity,UnitPrice,Discount,Sales,Profit,PaymentMode
1375,1/16/2024,Asia,India,Madhya Pradesh,Indore,C375,Customer_375,Furniture,OfficeDesk,Featherlite,2,12000,5%,22800,2736,UPI
1376,1/11/2024,Asia,India,Delhi,Ghaziabad,C376,Customer_376,Furniture,OfficeDesk,Featherlite,3,12000,20%,28800,3456,Cash
1377,1/21/2024,Asia,India,Maharashtra,Mumbai,C377,Customer_377,Electronics,iPhone 15,Apple,5,55000,5%,261250,31350,UPI
1378,1/19/2024,Asia,India,Gujarat,Surat,C378,Customer_378,Furniture,ErgoChair,IKEA,4,8000,5%,30400,3648,UPI
1379,1/21/2024,Asia,India,Maharashtra,Nagpur,C379,Customer_379,Electronics,iPhone 15,Apple,3,8000,20%,19200,2304,Cash
1380,1/5/2024,Asia,India,Delhi,Ghaziabad,C380,Customer_380,Electronics,iPhone 15,Apple,1,55000,10%,49500,5940,Cash
1381,1/4/2024,Asia,India,Gujarat,Vadodara,C381,Customer_381,Electronics,Inspiron 15,Dell,4,55000,5%,209000,25080,UPI
1382,1/25/2024,Asia,India,Gujarat,Vadodara,C382,Customer_382,Electronics,Inspiron 15,Dell,3,55000,20%,132000,15840,Net Banking
1383,1/14/2024,Asia,India,Gujarat,Surat,C383,Customer_383,Furniture,ErgoChair,IKEA,5,45000,10%,202500,24300,Cash
1384,1/7/2024,Asia,India,Maharashtra,Mumbai,C384,Customer_384,Furniture,OfficeDesk,Featherlite,3,8000,10%,21600,2592,Net Banking
1385,1/28/2024,Asia,India,Maharashtra,Mumbai,C385,Customer_385,Electronics,iPhone 15,Apple,4,12000,10%,43200,5184,UPI
1386,1/15/2024,Asia,India,Madhya Pradesh,Bhopal,C386,Customer_386,Electronics,Inspiron 15,Dell,1,8000,5%,7600,912,Net Banking
1387,1/24/2024,Asia,India,Gujarat,Vadodara,C387,Customer_387,Electronics,Inspiron 15,Dell,2,55000,5%,104500,12540,UPI
1388,1/27/2024,Asia,India,Gujarat,Vadodara,C388,Customer_388,Furniture,ErgoChair,IKEA,2,45000,20%,72000,8640,Credit Card
1389,1/26/2024,Asia,India,Delhi,New Delhi,C389,Customer_389,Furniture,ErgoChair,IKEA,2,8000,5%,15200,1824,UPI
1390,1/18/2024,Asia,India,Gujarat,Surat,C390,Customer_390,Electronics,iPhone 15,Apple,5,45000,5%,213750,25650,Credit Card
1391,1/20/2024,Asia,India,Maharashtra,Mumbai,C391,Customer_391,Electronics,Inspiron 15,Dell,4,12000,10%,43200,5184,Credit Card
1392,1/30/2024,Asia,India,Delhi,Noida,C392,Customer_392,Furniture,OfficeDesk,Featherlite,5,8000,5%,38000,4560,Net Banking
1393,1/21/2024,Asia,India,Gujarat,Ahmedabad,C393,Customer_393,Furniture,ErgoChair,IKEA,5,55000,10%,247500,29700,UPI
1394,1/24/2024,Asia,India,Gujarat,Surat,C394,Customer_394,Furniture,OfficeDesk,Featherlite,4,55000,20%,176000,21120,Cash
1395,1/14/2024,Asia,India,Gujarat,Surat,C395,Customer_395,Electronics,iPhone 15,Apple,4,55000,20%,176000,21120,Net Banking
1396,1/17/2024,Asia,India,Delhi,Noida,C396,Customer_396,Electronics,Inspiron 15,Dell,3,55000,10%,148500,17820,UPI
1397,1/9/2024,Asia,India,Madhya Pradesh,Gwalior,C397,Customer_397,Electronics,iPhone 15,Apple,5,55000,10%,247500,29700,Cash
1398,1/30/2024,Asia,India,Delhi,Noida,C398,Customer_398,Electronics,Inspiron 15,Dell,4,55000,10%,198000,23760,Net Banking
1399,1/19/2024,Asia,India,Maharashtra,Nagpur,C399,Customer_399,Furniture,OfficeDesk,Featherlite,1,12000,5%,11400,1368,UPI
1400,1/13/2024,Asia,India,Gujarat,Vadodara,C400,Customer_400,Electronics,Inspiron 15,Dell,3,45000,10%,121500,14580,UPI
1401,1/5/2024,Asia,India,Gujarat,Surat,C401,Customer_401,Electronics,iPhone 15,Apple,2,12000,5%,22800,2736,Credit Card
1402,1/22/2024,Asia,India,Gujarat,Ahmedabad,C402,Customer_402,Electronics,Inspiron 15,Dell,3,12000,10%,32400,3888,Credit Card
1403,1/25/2024,Asia,India,Madhya Pradesh,Jabalpur,C403,Customer_403,Electronics,iPhone 15,Apple,5,8000,10%,36000,4320,Net Banking
1404,1/28/2024,Asia,India,Maharashtra,Pune,C404,Customer_404,Furniture,OfficeDesk,Featherlite,3,12000,20%,28800,3456,UPI
1405,1/22/2024,Asia,India,Madhya Pradesh,Jabalpur,C405,Customer_405,Electronics,Inspiron 15,Dell,3,12000,5%,34200,4104,UPI
1406,1/13/2024,Asia,India,Delhi,Noida,C406,Customer_406,Electronics,iPhone 15,Apple,3,55000,10%,148500,17820,Net Banking
1407,1/31/2024,Asia,India,Delhi,Ghaziabad,C407,Customer_407,Electronics,Inspiron 15,Dell,2,55000,5%,104500,12540,Cash
1408,1/30/2024,Asia,India,Madhya Pradesh,Jabalpur,C408,Customer_408,Furniture,OfficeDesk,Featherlite,2,8000,20%,12800,1536,Credit Card
1409,1/11/2024,Asia,India,Madhya Pradesh,Bhopal,C409,Customer_409,Electronics,Inspiron 15,Dell,3,12000,5%,34200,4104,Cash
1410,1/8/2024,Asia,India,Delhi,Ghaziabad,C410,Customer_410,Furniture,OfficeDesk,Featherlite,5,45000,10%,202500,24300,Credit Card
1411,1/18/2024,Asia,India,Maharashtra,Mumbai,C411,Customer_411,Furniture,ErgoChair,IKEA,3,12000,20%,28800,3456,Cash
1412,1/29/2024,Asia,India,Maharashtra,Mumbai,C412,Customer_412,Furniture,ErgoChair,IKEA,5,55000,20%,220000,26400,Credit Card
1413,1/25/2024,Asia,India,Madhya Pradesh,Bhopal,C413,Customer_413,Furniture,OfficeDesk,Featherlite,1,55000,10%,49500,5940,Cash
1414,1/9/2024,Asia,India,Maharashtra,Mumbai,C414,Customer_414,Furniture,OfficeDesk,Featherlite,1,8000,10%,7200,864,UPI
1415,1/7/2024,Asia,India,Gujarat,Vadodara,C415,Customer_415,Electronics,iPhone 15,Apple,2,45000,5%,85500,10260,Credit Card
1416,1/25/2024,Asia,India,Madhya Pradesh,Jabalpur,C416,Customer_416,Furniture,ErgoChair,IKEA,1,12000,5%,11400,1368,Cash
1417,1/5/2024,Asia,India,Gujarat,Vadodara,C417,Customer_417,Furniture,ErgoChair,IKEA,1,55000,10%,49500,5940,Net Banking
1418,1/13/2024,Asia,India,Maharashtra,Nagpur,C418,Customer_418,Electronics,Inspiron 15,Dell,2,45000,10%,81000,9720,Cash
1419,1/12/2024,Asia,India,Delhi,Ghaziabad,C419,Customer_419,Furniture,OfficeDesk,Featherlite,1,55000,20%,44000,5280,UPI
1420,1/7/2024,Asia,India,Madhya Pradesh,Bhopal,C420,Customer_420,Furniture,OfficeDesk,Featherlite,2,45000,10%,81000,9720,Credit Card
1421,1/1/2024,Asia,India,Delhi,New Delhi,C421,Customer_421,Electronics,Inspiron 15,Dell,1,8000,20%,6400,768,Credit Card
1422,1/30/2024,Asia,India,Delhi,Noida,C422,Customer_422,Furniture,ErgoChair,IKEA,3,55000,20%,132000,15840,UPI
1423,1/15/2024,Asia,India,Delhi,Noida,C423,Customer_423,Electronics,Inspiron 15,Dell,2,8000,10%,14400,1728,Credit Card
1424,1/30/2024,Asia,India,Delhi,New Delhi,C424,Customer_424,Electronics,Inspiron 15,Dell,4,55000,5%,209000,25080,UPI
1425,1/23/2024,Asia,India,Madhya Pradesh,Bhopal,C425,Customer_425,Furniture,OfficeDesk,Featherlite,5,45000,20%,180000,21600,UPI
1426,1/18/2024,Asia,India,Gujarat,Surat,C426,Customer_426,Furniture,ErgoChair,IKEA,5,12000,5%,57000,6840,Net Banking
1427,1/12/2024,Asia,India,Madhya Pradesh,Gwalior,C427,Customer_427,Furniture,ErgoChair,IKEA,5,55000,10%,247500,29700,UPI
1428,1/17/2024,Asia,India,Delhi,New Delhi,C428,Customer_428,Electronics,iPhone 15,Apple,2,8000,20%,12800,1536,Cash
1429,1/17/2024,Asia,India,Madhya Pradesh,Jabalpur,C429,Customer_429,Furniture,ErgoChair,IKEA,1,45000,10%,40500,4860,Cash
1430,1/22/2024,Asia,India,Madhya Pradesh,Bhopal,C430,Customer_430,Electronics,iPhone 15,Apple,2,45000,20%,72000,8640,Net Banking
1431,1/11/2024,Asia,India,Madhya Pradesh,Indore,C431,Customer_431,Electronics,iPhone 15,Apple,2,8000,20%,12800,1536,Cash
1432,1/29/2024,Asia,India,Gujarat,Vadodara,C432,Customer_432,Furniture,OfficeDesk,Featherlite,5,12000,20%,48000,5760,Cash
1433,1/29/2024,Asia,India,Gujarat,Surat,C433,Customer_433,Electronics,iPhone 15,Apple,4,8000,10%,28800,3456,UPI
1434,1/8/2024,Asia,India,Madhya Pradesh,Indore,C434,Customer_434,Electronics,iPhone 15,Apple,2,45000,10%,81000,9720,Net Banking
1435,1/13/2024,Asia,India,Maharashtra,Mumbai,C435,Customer_435,Electronics,Inspiron 15,Dell,3,8000,10%,21600,2592,UPI
1436,1/30/2024,Asia,India,Gujarat,Vadodara,C436,Customer_436,Electronics,Inspiron 15,Dell,4,12000,20%,38400,4608,Cash
1437,1/12/2024,Asia,India,Gujarat,Ahmedabad,C437,Customer_437,Electronics,Inspiron 15,Dell,3,55000,20%,132000,15840,Net Banking
1438,1/30/2024,Asia,India,Maharashtra,Mumbai,C438,Customer_438,Furniture,OfficeDesk,Featherlite,1,45000,10%,40500,4860,Credit Card
1439,1/4/2024,Asia,India,Delhi,New Delhi,C439,Customer_439,Electronics,Inspiron 15,Dell,4,45000,10%,162000,19440,Net Banking
1440,1/14/2024,Asia,India,Madhya Pradesh,Bhopal,C440,Customer_440,Furniture,ErgoChair,IKEA,1,45000,20%,36000,4320,Cash
1441,1/27/2024,Asia,India,Madhya Pradesh,Gwalior,C441,Customer_441,Furniture,OfficeDesk,Featherlite,1,8000,10%,7200,864,Credit Card
1442,1/23/2024,Asia,India,Maharashtra,Pune,C442,Customer_442,Furniture,ErgoChair,IKEA,4,8000,20%,25600,3072,Credit Card
1443,1/24/2024,Asia,India,Madhya Pradesh,Gwalior,C443,Customer_443,Furniture,ErgoChair,IKEA,1,45000,20%,36000,4320,Cash
1444,1/31/2024,Asia,India,Gujarat,Ahmedabad,C444,Customer_444,Furniture,OfficeDesk,Featherlite,5,12000,20%,48000,5760,UPI
1445,1/1/2024,Asia,India,Gujarat,Surat,C445,Customer_445,Electronics,Inspiron 15,Dell,1,12000,10%,10800,1296,Cash
1446,1/1/2024,Asia,India,Maharashtra,Pune,C446,Customer_446,Electronics,Inspiron 15,Dell,2,45000,10%,81000,9720,UPI
1447,1/15/2024,Asia,India,Delhi,New Delhi,C447,Customer_447,Electronics,iPhone 15,Apple,5,12000,10%,54000,6480,UPI
1448,1/30/2024,Asia,India,Gujarat,Surat,C448,Customer_448,Furniture,OfficeDesk,Featherlite,1,12000,10%,10800,1296,Credit Card
1449,1/16/2024,Asia,India,Delhi,Noida,C449,Customer_449,Electronics,Inspiron 15,Dell,1,55000,20%,44000,5280,Cash
1450,1/18/2024,Asia,India,Gujarat,Ahmedabad,C450,Customer_450,Electronics,Inspiron 15,Dell,3,8000,5%,22800,2736,UPI
1451,1/1/2024,Asia,India,Madhya Pradesh,Bhopal,C451,Customer_451,Electronics,Inspiron 15,Dell,5,8000,20%,32000,3840,Credit Card
1452,1/8/2024,Asia,India,Maharashtra,Mumbai,C452,Customer_452,Furniture,OfficeDesk,Featherlite,5,55000,5%,261250,31350,Cash
1453,1/19/2024,Asia,India,Madhya Pradesh,Bhopal,C453,Customer_453,Furniture,OfficeDesk,Featherlite,1,8000,10%,7200,864,Cash
1454,1/22/2024,Asia,India,Delhi,New Delhi,C454,Customer_454,Electronics,iPhone 15,Apple,3,45000,5%,128250,15390,Cash
1455,1/7/2024,Asia,India,Delhi,New Delhi,C455,Customer_455,Furniture,ErgoChair,IKEA,3,45000,10%,121500,14580,UPI
1456,1/11/2024,Asia,India,Madhya Pradesh,Indore,C456,Customer_456,Electronics,iPhone 15,Apple,2,12000,20%,19200,2304,UPI
1457,1/13/2024,Asia,India,Madhya Pradesh,Indore,C457,Customer_457,Furniture,OfficeDesk,Featherlite,1,12000,10%,10800,1296,Cash
1458,1/9/2024,Asia,India,Gujarat,Ahmedabad,C458,Customer_458,Furniture,ErgoChair,IKEA,5,55000,5%,261250,31350,Cash
1459,1/23/2024,Asia,India,Madhya Pradesh,Indore,C459,Customer_459,Electronics,iPhone 15,Apple,5,8000,20%,32000,3840,UPI
1460,1/31/2024,Asia,India,Maharashtra,Mumbai,C460,Customer_460,Electronics,iPhone 15,Apple,4,8000,20%,25600,3072,UPI
1461,1/13/2024,Asia,India,Maharashtra,Pune,C461,Customer_461,Electronics,iPhone 15,Apple,2,45000,20%,72000,8640,UPI
1462,1/13/2024,Asia,India,Delhi,New Delhi,C462,Customer_462,Electronics,Inspiron 15,Dell,4,55000,5%,209000,25080,Cash
1463,1/15/2024,Asia,India,Delhi,Ghaziabad,C463,Customer_463,Furniture,OfficeDesk,Featherlite,1,55000,5%,52250,6270,UPI
1464,1/27/2024,Asia,India,Gujarat,Vadodara,C464,Customer_464,Furniture,ErgoChair,IKEA,5,45000,5%,213750,25650,Credit Card
1465,1/28/2024,Asia,India,Gujarat,Surat,C465,Customer_465,Furniture,ErgoChair,IKEA,5,12000,20%,48000,5760,Cash
1466,1/14/2024,Asia,India,Maharashtra,Pune,C466,Customer_466,Furniture,OfficeDesk,Featherlite,4,45000,20%,144000,17280,Cash
1467,1/30/2024,Asia,India,Delhi,New Delhi,C467,Customer_467,Furniture,ErgoChair,IKEA,4,8000,10%,28800,3456,Net Banking
1468,1/7/2024,Asia,India,Delhi,New Delhi,C468,Customer_468,Electronics,iPhone 15,Apple,2,45000,20%,72000,8640,Credit Card
1469,1/27/2024,Asia,India,Madhya Pradesh,Indore,C469,Customer_469,Furniture,OfficeDesk,Featherlite,2,45000,20%,72000,8640,UPI
1470,1/5/2024,Asia,India,Madhya Pradesh,Bhopal,C470,Customer_470,Electronics,Inspiron 15,Dell,5,8000,10%,36000,4320,UPI
1471,1/11/2024,Asia,India,Gujarat,Vadodara,C471,Customer_471,Electronics,iPhone 15,Apple,3,55000,10%,148500,17820,UPI
1472,1/16/2024,Asia,India,Gujarat,Vadodara,C472,Customer_472,Furniture,ErgoChair,IKEA,4,55000,10%,198000,23760,UPI
1473,1/10/2024,Asia,India,Delhi,Ghaziabad,C473,Customer_473,Electronics,iPhone 15,Apple,1,45000,20%,36000,4320,Credit Card
1474,1/23/2024,Asia,India,Delhi,Noida,C474,Customer_474,Furniture,ErgoChair,IKEA,4,8000,10%,28800,3456,UPI
1475,1/8/2024,Asia,India,Delhi,New Delhi,C475,Customer_475,Electronics,Inspiron 15,Dell,4,45000,20%,144000,17280,Net Banking
1476,1/31/2024,Asia,India,Gujarat,Surat,C476,Customer_476,Furniture,ErgoChair,IKEA,3,55000,20%,132000,15840,Cash
1477,1/16/2024,Asia,India,Gujarat,Ahmedabad,C477,Customer_477,Electronics,Inspiron 15,Dell,4,12000,20%,38400,4608,Credit Card
1478,1/26/2024,Asia,India,Maharashtra,Pune,C478,Customer_478,Furniture,ErgoChair,IKEA,3,8000,20%,19200,2304,UPI
1479,1/6/2024,Asia,India,Madhya Pradesh,Bhopal,C479,Customer_479,Furniture,OfficeDesk,Featherlite,3,8000,20%,19200,2304,Net Banking
1480,1/26/2024,Asia,India,Gujarat,Surat,C480,Customer_480,Electronics,Inspiron 15,Dell,1,55000,20%,44000,5280,UPI
1481,1/20/2024,Asia,India,Madhya Pradesh,Gwalior,C481,Customer_481,Furniture,ErgoChair,IKEA,2,12000,20%,19200,2304,Net Banking
1482,1/24/2024,Asia,India,Madhya Pradesh,Indore,C482,Customer_482,Electronics,iPhone 15,Apple,2,45000,20%,72000,8640,UPI
1483,1/15/2024,Asia,India,Gujarat,Surat,C483,Customer_483,Furniture,ErgoChair,IKEA,1,45000,20%,36000,4320,Cash
1484,1/31/2024,Asia,India,Delhi,New Delhi,C484,Customer_484,Electronics,iPhone 15,Apple,5,45000,20%,180000,21600,Cash
1485,1/23/2024,Asia,India,Delhi,New Delhi,C485,Customer_485,Electronics,iPhone 15,Apple,2,45000,10%,81000,9720,Cash
1486,1/2/2024,Asia,India,Delhi,Ghaziabad,C486,Customer_486,Electronics,iPhone 15,Apple,2,8000,10%,14400,1728,Credit Card
1487,1/14/2024,Asia,India,Madhya Pradesh,Jabalpur,C487,Customer_487,Electronics,iPhone 15,Apple,1,55000,5%,52250,6270,Net Banking
1488,1/5/2024,Asia,India,Gujarat,Surat,C488,Customer_488,Electronics,iPhone 15,Apple,3,12000,5%,34200,4104,Credit Card
1489,1/1/2024,Asia,India,Delhi,New Delhi,C489,Customer_489,Furniture,ErgoChair,IKEA,5,55000,10%,247500,29700,Credit Card
1490,1/24/2024,Asia,India,Delhi,Noida,C490,Customer_490,Furniture,OfficeDesk,Featherlite,4,55000,5%,209000,25080,UPI
1491,1/4/2024,Asia,India,Madhya Pradesh,Jabalpur,C491,Customer_491,Furniture,ErgoChair,IKEA,5,12000,10%,54000,6480,UPI
1492,1/25/2024,Asia,India,Madhya Pradesh,Gwalior,C492,Customer_492,Electronics,iPhone 15,Apple,2,8000,10%,14400,1728,Credit Card
1493,1/10/2024,Asia,India,Delhi,New Delhi,C493,Customer_493,Electronics,iPhone 15,Apple,2,8000,10%,14400,1728,UPI
1494,1/12/2024,Asia,India,Madhya Pradesh,Bhopal,C494,Customer_494,Electronics,iPhone 15,Apple,4,8000,20%,25600,3072,UPI
1495,1/5/2024,Asia,India,Gujarat,Vadodara,C495,Customer_495,Furniture,OfficeDesk,Featherlite,2,45000,10%,81000,9720,UPI
1496,1/2/2024,Asia,India,Maharashtra,Mumbai,C496,Customer_496,Electronics,iPhone 15,Apple,1,12000,20%,9600,1152,Cash
1497,1/1/2024,Asia,India,Gujarat,Surat,C497,Customer_497,Furniture,OfficeDesk,Featherlite,2,45000,10%,81000,9720,Cash
1498,1/22/2024,Asia,India,Maharashtra,Pune,C498,Customer_498,Electronics,iPhone 15,Apple,1,8000,20%,6400,768,UPI
1499,1/26/2024,Asia,India,Gujarat,Ahmedabad,C499,Customer_499,Furniture,ErgoChair,IKEA,4,45000,20%,144000,17280,Credit Card
1500,1/8/2024,Asia,India,Maharashtra,Mumbai,C500,Customer_500,Furniture,ErgoChair,IKEA,4,55000,5%,209000,25080,UPI
1501,1/24/2024,Asia,India,Madhya Pradesh,Jabalpur,C501,Customer_501,Furniture,ErgoChair,IKEA,1,12000,10%,10800,1296,Net Banking
1502,1/5/2024,Asia,India,Delhi,Ghaziabad,C502,Customer_502,Furniture,ErgoChair,IKEA,5,45000,5%,213750,25650,Cash
1503,1/23/2024,Asia,India,Maharashtra,Nagpur,C503,Customer_503,Furniture,OfficeDesk,Featherlite,1,12000,10%,10800,1296,UPI
1504,1/3/2024,Asia,India,Maharashtra,Nagpur,C504,Customer_504,Electronics,iPhone 15,Apple,2,8000,5%,15200,1824,Cash
1505,1/17/2024,Asia,India,Maharashtra,Pune,C505,Customer_505,Furniture,ErgoChair,IKEA,4,45000,10%,162000,19440,UPI
1506,1/28/2024,Asia,India,Gujarat,Vadodara,C506,Customer_506,Furniture,OfficeDesk,Featherlite,2,45000,10%,81000,9720,UPI
1507,1/16/2024,Asia,India,Delhi,New Delhi,C507,Customer_507,Furniture,OfficeDesk,Featherlite,1,45000,5%,42750,5130,Cash
1508,1/18/2024,Asia,India,Madhya Pradesh,Indore,C508,Customer_508,Furniture,ErgoChair,IKEA,5,8000,5%,38000,4560,Cash
1509,1/20/2024,Asia,India,Maharashtra,Nagpur,C509,Customer_509,Furniture,OfficeDesk,Featherlite,1,55000,20%,44000,5280,Net Banking
1510,1/21/2024,Asia,India,Maharashtra,Nagpur,C510,Customer_510,Furniture,ErgoChair,IKEA,4,8000,10%,28800,3456,UPI
1511,1/19/2024,Asia,India,Delhi,Ghaziabad,C511,Customer_511,Furniture,ErgoChair,IKEA,4,12000,20%,38400,4608,UPI
1512,1/22/2024,Asia,India,Gujarat,Ahmedabad,C512,Customer_512,Furniture,OfficeDesk,Featherlite,1,8000,5%,7600,912,UPI
1513,1/30/2024,Asia,India,Madhya Pradesh,Bhopal,C513,Customer_513,Furniture,OfficeDesk,Featherlite,2,12000,20%,19200,2304,Net Banking
1514,1/21/2024,Asia,India,Maharashtra,Mumbai,C514,Customer_514,Furniture,ErgoChair,IKEA,5,45000,10%,202500,24300,Credit Card
1515,1/23/2024,Asia,India,Gujarat,Surat,C515,Customer_515,Electronics,Inspiron 15,Dell,3,12000,10%,32400,3888,Net Banking
1516,1/15/2024,Asia,India,Gujarat,Surat,C516,Customer_516,Furniture,ErgoChair,IKEA,4,45000,10%,162000,19440,Net Banking
1517,1/30/2024,Asia,India,Gujarat,Vadodara,C517,Customer_517,Electronics,Inspiron 15,Dell,5,45000,10%,202500,24300,Cash
1518,1/13/2024,Asia,India,Delhi,Noida,C518,Customer_518,Furniture,OfficeDesk,Featherlite,5,12000,10%,54000,6480,UPI
1519,1/6/2024,Asia,India,Gujarat,Vadodara,C519,Customer_519,Electronics,Inspiron 15,Dell,2,12000,5%,22800,2736,UPI
1520,1/13/2024,Asia,India,Delhi,Noida,C520,Customer_520,Furniture,OfficeDesk,Featherlite,4,8000,20%,25600,3072,Credit Card
1521,1/25/2024,Asia,India,Gujarat,Vadodara,C521,Customer_521,Furniture,ErgoChair,IKEA,4,45000,20%,144000,17280,Cash
1522,1/19/2024,Asia,India,Maharashtra,Pune,C522,Customer_522,Electronics,Inspiron 15,Dell,4,8000,5%,30400,3648,Credit Card
1523,1/9/2024,Asia,India,Delhi,Noida,C523,Customer_523,Electronics,Inspiron 15,Dell,3,12000,20%,28800,3456,Net Banking
1524,1/5/2024,Asia,India,Madhya Pradesh,Indore,C524,Customer_524,Electronics,Inspiron 15,Dell,4,45000,10%,162000,19440,Cash
1525,1/26/2024,Asia,India,Madhya Pradesh,Indore,C525,Customer_525,Electronics,iPhone 15,Apple,4,55000,20%,176000,21120,Net Banking
1526,1/16/2024,Asia,India,Gujarat,Vadodara,C526,Customer_526,Furniture,OfficeDesk,Featherlite,1,8000,20%,6400,768,Net Banking
1527,1/16/2024,Asia,India,Maharashtra,Mumbai,C527,Customer_527,Electronics,Inspiron 15,Dell,2,12000,10%,21600,2592,Net Banking
1528,1/13/2024,Asia,India,Madhya Pradesh,Indore,C528,Customer_528,Electronics,iPhone 15,Apple,1,12000,5%,11400,1368,Cash
1529,1/15/2024,Asia,India,Gujarat,Vadodara,C529,Customer_529,Furniture,ErgoChair,IKEA,1,12000,10%,10800,1296,Net Banking
1530,1/3/2024,Asia,India,Gujarat,Ahmedabad,C530,Customer_530,Electronics,Inspiron 15,Dell,1,45000,10%,40500,4860,UPI
1531,1/7/2024,Asia,India,Maharashtra,Mumbai,C531,Customer_531,Furniture,ErgoChair,IKEA,3,12000,5%,34200,4104,Credit Card
1532,1/3/2024,Asia,India,Madhya Pradesh,Jabalpur,C532,Customer_532,Electronics,iPhone 15,Apple,3,45000,10%,121500,14580,Cash
1533,1/21/2024,Asia,India,Madhya Pradesh,Indore,C533,Customer_533,Furniture,ErgoChair,IKEA,4,55000,10%,198000,23760,Net Banking
1534,1/26/2024,Asia,India,Gujarat,Vadodara,C534,Customer_534,Furniture,OfficeDesk,Featherlite,3,45000,20%,108000,12960,Net Banking
1535,1/25/2024,Asia,India,Delhi,Ghaziabad,C535,Customer_535,Furniture,OfficeDesk,Featherlite,4,55000,10%,198000,23760,Credit Card
1536,1/3/2024,Asia,India,Madhya Pradesh,Gwalior,C536,Customer_536,Electronics,iPhone 15,Apple,2,12000,5%,22800,2736,UPI
1537,1/27/2024,Asia,India,Gujarat,Vadodara,C537,Customer_537,Electronics,iPhone 15,Apple,3,8000,10%,21600,2592,Net Banking
1538,1/21/2024,Asia,India,Gujarat,Vadodara,C538,Customer_538,Electronics,iPhone 15,Apple,1,45000,10%,40500,4860,Net Banking
1539,1/15/2024,Asia,India,Gujarat,Ahmedabad,C539,Customer_539,Electronics,iPhone 15,Apple,1,45000,10%,40500,4860,Cash
1540,1/9/2024,Asia,India,Gujarat,Vadodara,C540,Customer_540,Furniture,ErgoChair,IKEA,1,55000,10%,49500,5940,Credit Card
1541,1/30/2024,Asia,India,Delhi,Ghaziabad,C541,Customer_541,Furniture,OfficeDesk,Featherlite,5,45000,10%,202500,24300,UPI
1542,1/24/2024,Asia,India,Gujarat,Surat,C542,Customer_542,Furniture,OfficeDesk,Featherlite,3,8000,5%,22800,2736,Credit Card
1543,1/4/2024,Asia,India,Madhya Pradesh,Indore,C543,Customer_543,Electronics,iPhone 15,Apple,2,55000,20%,88000,10560,Credit Card
1544,1/12/2024,Asia,India,Maharashtra,Mumbai,C544,Customer_544,Electronics,iPhone 15,Apple,5,12000,20%,48000,5760,UPI
1545,1/17/2024,Asia,India,Maharashtra,Pune,C545,Customer_545,Electronics,iPhone 15,Apple,2,55000,10%,99000,11880,Cash
1546,1/13/2024,Asia,India,Maharashtra,Nagpur,C546,Customer_546,Electronics,iPhone 15,Apple,3,45000,5%,128250,15390,Net Banking
1547,1/20/2024,Asia,India,Madhya Pradesh,Jabalpur,C547,Customer_547,Furniture,ErgoChair,IKEA,2,8000,5%,15200,1824,Credit Card
1548,1/25/2024,Asia,India,Gujarat,Surat,C548,Customer_548,Electronics,Inspiron 15,Dell,5,45000,5%,213750,25650,UPI
1549,1/14/2024,Asia,India,Maharashtra,Mumbai,C549,Customer_549,Furniture,OfficeDesk,Featherlite,1,55000,5%,52250,6270,Net Banking
1550,1/1/2024,Asia,India,Madhya Pradesh,Indore,C550,Customer_550,Furniture,OfficeDesk,Featherlite,5,8000,20%,32000,3840,UPI
1551,1/16/2024,Asia,India,Gujarat,Ahmedabad,C551,Customer_551,Electronics,Inspiron 15,Dell,4,12000,20%,38400,4608,Net Banking
1552,1/5/2024,Asia,India,Gujarat,Surat,C552,Customer_552,Furniture,OfficeDesk,Featherlite,5,55000,20%,220000,26400,Net Banking
1553,1/5/2024,Asia,India,Maharashtra,Nagpur,C553,Customer_553,Furniture,OfficeDesk,Featherlite,1,8000,20%,6400,768,Cash
1554,1/17/2024,Asia,India,Maharashtra,Nagpur,C554,Customer_554,Electronics,Inspiron 15,Dell,2,12000,20%,19200,2304,UPI
1555,1/18/2024,Asia,India,Delhi,New Delhi,C555,Customer_555,Electronics,iPhone 15,Apple,1,45000,5%,42750,5130,Credit Card
1556,1/14/2024,Asia,India,Delhi,Ghaziabad,C556,Customer_556,Furniture,ErgoChair,IKEA,2,55000,20%,88000,10560,Net Banking
1557,1/20/2024,Asia,India,Delhi,Noida,C557,Customer_557,Furniture,ErgoChair,IKEA,3,45000,10%,121500,14580,Net Banking
1558,1/10/2024,Asia,India,Gujarat,Ahmedabad,C558,Customer_558,Furniture,OfficeDesk,Featherlite,3,55000,10%,148500,17820,Credit Card
1559,1/21/2024,Asia,India,Delhi,New Delhi,C559,Customer_559,Electronics,Inspiron 15,Dell,1,45000,10%,40500,4860,Credit Card
1560,1/23/2024,Asia,India,Maharashtra,Nagpur,C560,Customer_560,Electronics,iPhone 15,Apple,5,12000,20%,48000,5760,UPI
1561,1/7/2024,Asia,India,Maharashtra,Pune,C561,Customer_561,Furniture,ErgoChair,IKEA,5,45000,10%,202500,24300,Net Banking
1562,1/7/2024,Asia,India,Delhi,New Delhi,C562,Customer_562,Electronics,iPhone 15,Apple,4,55000,20%,176000,21120,Credit Card
1563,1/9/2024,Asia,India,Delhi,New Delhi,C563,Customer_563,Furniture,OfficeDesk,Featherlite,1,8000,5%,7600,912,Credit Card
